id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration(sec)
id3169679,1,1/18/2016 19:19,1/18/2016 19:37,2,-73.99375916,40.74664307,-73.94709778,40.7783165,N,1086
id3176524,2,6/22/2016 13:59,6/22/2016 15:02,1,-73.79029083,40.64337158,-73.98583221,40.75664139,N,3819
id3453391,2,6/22/2016 8:43,6/22/2016 9:02,1,-73.96080017,40.77549744,-73.96118164,40.80514145,N,1123
id1029335,2,1/9/2016 11:20,1/9/2016 11:24,2,-73.98928833,40.76324081,-73.99034119,40.76824951,N,205
id0739264,2,1/16/2016 23:56,1/16/2016 23:59,1,-73.94789886,40.7719841,-73.95793152,40.76856613,N,177
id0640254,2,1/8/2016 16:59,1/8/2016 17:17,1,-73.99474335,40.76025009,-74.00263977,40.73915863,N,1080
id2627788,1,6/28/2016 10:20,6/28/2016 10:28,1,-74.00482941,40.73737335,-73.99695587,40.74714661,N,521
id1622280,2,1/26/2016 15:30,1/26/2016 16:07,1,-73.95613861,40.76457977,-73.99436188,40.75666046,N,2226
id0611940,2,6/7/2016 16:59,6/7/2016 18:15,2,-74.0094986,40.70560455,-74.17763519,40.69509125,N,4615
id2918932,1,1/2/2016 15:34,1/2/2016 15:50,2,-73.98800659,40.74990082,-73.97741699,40.777771,N,943
id3521209,1,1/17/2016 3:39,1/17/2016 3:47,2,-74.00070953,40.71824646,-73.98567963,40.73508453,N,471
id2761751,2,6/28/2016 0:46,6/28/2016 0:50,1,-74.00724792,40.74367142,-74.00137329,40.73920059,N,230
id1518139,2,6/12/2016 20:41,6/12/2016 20:43,2,-73.99153137,40.74974823,-73.99504852,40.745121,N,106
id0653535,1,6/28/2016 16:44,6/28/2016 16:51,1,-73.98733521,40.7660675,-73.99289703,40.76268005,N,380
id3440168,1,6/15/2016 21:04,6/15/2016 21:15,2,-73.99191284,40.72912598,-73.99375153,40.71925735,N,664
id0565312,2,1/29/2016 5:11,1/29/2016 5:21,5,-73.9726944,40.75332642,-73.94186401,40.78947067,N,616
id1869161,2,1/10/2016 13:20,1/10/2016 13:35,1,-73.98140717,40.77399826,-73.99907684,40.7394104,N,855
id2969033,1,6/20/2016 8:06,6/20/2016 8:18,1,-73.98483276,40.77508545,-73.97285461,40.75957489,N,741
id2349511,1,6/30/2016 17:31,6/30/2016 17:51,1,-73.98797607,40.75528336,-74.00688934,40.74904633,N,1203
id1562049,2,6/13/2016 8:31,6/13/2016 8:37,3,-73.98970032,40.74134827,-73.98243713,40.73973083,N,317
id1891338,1,6/15/2016 4:04,6/15/2016 4:17,3,-73.93523407,40.8005867,-73.90216064,40.83682632,N,773
id1747183,2,6/15/2016 16:46,6/15/2016 17:00,1,-73.98230743,40.77581406,-73.9750824,40.79269791,N,840
id0376855,2,1/12/2016 8:23,1/12/2016 8:34,1,-73.99054718,40.75624847,-73.97132874,40.75608826,N,617
id2510832,1,6/25/2016 13:39,6/25/2016 13:48,1,-73.96718597,40.76051331,-73.94632721,40.78125381,N,544
id0303797,1,6/29/2016 16:01,6/29/2016 16:31,1,-73.98088074,40.77456284,-73.98961639,40.75249863,N,1788
id1075733,2,1/12/2016 20:39,1/12/2016 20:58,1,-73.97283936,40.75899887,-73.99069214,40.70357895,N,1112
id0149097,2,6/6/2016 22:33,6/6/2016 22:37,1,-73.98355865,40.77365112,-73.98977661,40.76234055,N,255
id1743519,2,6/25/2016 14:08,6/25/2016 14:21,1,-73.98552704,40.75278091,-73.99198151,40.75580978,N,805
id2460060,1,1/20/2016 20:44,1/20/2016 20:47,1,-73.95547485,40.77954865,-73.95077515,40.78249359,N,179
id3067359,2,6/25/2016 8:41,6/25/2016 8:49,1,-73.94689178,40.77935028,-73.97251129,40.75109863,N,470
id0560632,2,6/29/2016 7:04,6/29/2016 7:10,5,-73.94983673,40.78455353,-73.938591,40.80493164,N,363
id3054250,1,1/16/2016 21:02,1/16/2016 21:07,2,-73.98649597,40.74669647,-73.98229218,40.75714111,N,321
id3389180,1,1/27/2016 14:10,1/27/2016 14:20,1,-73.98506165,40.74536896,-73.98323059,40.75600433,N,577
id3864072,1,1/7/2016 18:44,1/7/2016 19:09,2,-73.97786713,40.75108719,-73.98207092,40.77553558,N,1535
id0168257,2,1/1/2016 0:59,1/1/2016 1:22,5,-73.99149323,40.75017548,-73.99463654,40.71954346,N,1374
id1987268,1,6/13/2016 9:03,6/13/2016 9:31,1,-74.01580048,40.71518707,-73.98554993,40.74134827,N,1686
id0794983,2,1/16/2016 0:03,1/16/2016 0:12,6,-73.96116638,40.66136551,-73.97848511,40.68207169,N,501
id3968404,1,1/2/2016 7:09,1/2/2016 7:27,1,-73.97846985,40.76302719,-73.87184906,40.77427292,N,1106
id0231515,1,6/8/2016 12:17,6/8/2016 12:23,1,-73.9511795,40.777668,-73.95739746,40.78276443,N,309
id2691561,2,6/8/2016 1:04,6/8/2016 1:15,2,-73.99391937,40.72884369,-73.99012756,40.71424103,N,662
id1918139,2,6/29/2016 9:01,6/29/2016 9:25,6,-73.98667145,40.76842117,-73.951828,40.76670074,N,1434
id1205436,1,6/23/2016 16:30,6/23/2016 16:57,1,-74.00887299,40.71088791,-73.98394775,40.76288986,N,1630
id0802625,2,6/24/2016 12:11,6/24/2016 12:23,1,-73.96847534,40.76763535,-73.95652771,40.78366852,N,701
id1952475,1,6/23/2016 12:56,6/23/2016 13:06,1,-73.96122742,40.76064301,-73.95453644,40.77800751,N,588
id2431289,2,1/3/2016 8:54,1/3/2016 8:57,2,-73.95758057,40.76858521,-73.95021057,40.77572632,N,153
id2174172,2,1/16/2016 15:41,1/16/2016 15:47,1,-73.96144867,40.80619431,-73.95192719,40.8221283,N,371
id3561539,1,1/12/2016 10:52,1/12/2016 10:57,1,-73.96382141,40.76542282,-73.95837402,40.77280045,N,288
id3463067,2,1/9/2016 9:16,1/9/2016 9:17,6,-73.91735077,40.76109314,-73.91893768,40.75912094,N,50
id2483049,1,1/7/2016 19:22,1/7/2016 19:30,1,-73.96751404,40.77093124,-73.9667511,40.77145386,N,432
id3867261,1,6/15/2016 15:05,6/15/2016 15:15,1,-73.98545074,40.74720383,-73.97810364,40.75635147,N,611
id0545540,2,1/16/2016 23:04,1/16/2016 23:10,1,-74.00752258,40.72584152,-74.01581573,40.71531677,N,321
id1234708,1,1/7/2016 18:23,1/7/2016 18:28,1,-73.97792053,40.763237,-73.97775269,40.77376938,N,331
id2626466,1,1/7/2016 23:35,1/8/2016 0:07,1,-73.98792267,40.75474548,-73.94469452,40.6491127,N,1935
id1513064,1,1/16/2016 20:10,1/16/2016 20:21,1,-73.98228455,40.7617836,-73.96270752,40.76806641,N,685
id2741317,2,6/20/2016 17:27,6/20/2016 17:43,1,-73.97973633,40.76573563,-73.9821167,40.73605347,N,973
id2802281,2,6/26/2016 21:46,6/26/2016 21:52,1,-73.97689056,40.76477051,-73.97849274,40.78236008,N,360
id0264947,2,6/11/2016 14:33,6/11/2016 14:43,3,-73.98230743,40.78287888,-73.99594116,40.76422119,N,547
id3054788,2,1/18/2016 10:18,1/18/2016 10:27,1,-73.96450043,40.76997375,-73.96548462,40.79117584,N,590
id0288235,1,6/5/2016 17:51,6/5/2016 18:01,1,-73.98621368,40.74331665,-73.97327423,40.76400375,N,621
id2570589,2,6/4/2016 19:45,6/4/2016 19:50,1,-73.97718048,40.76454163,-73.96499634,40.76493835,N,327
id3509595,2,1/22/2016 20:10,1/22/2016 20:26,1,-73.8744812,40.77405167,-73.96591187,40.71276093,N,940
id2229527,1,6/13/2016 6:52,6/13/2016 6:59,1,-73.97884369,40.76420593,-73.99311066,40.73436356,N,453
id3197751,2,1/2/2016 15:05,1/2/2016 15:19,1,-73.98616791,40.74092865,-74.00434113,40.7218399,N,889
id1364008,1,1/9/2016 11:28,1/9/2016 11:33,1,-73.9910965,40.74980927,-73.98496246,40.75428391,N,268
id0753784,2,1/19/2016 22:18,1/19/2016 22:26,1,-74.01152039,40.70370102,-74.0115509,40.71366119,N,491
id1987672,1,6/27/2016 23:09,6/27/2016 23:33,1,-73.98930359,40.72086334,-73.95361328,40.78704071,N,1391
id3091961,1,1/3/2016 23:10,1/3/2016 23:14,1,-73.99711609,40.74721527,-73.97846985,40.75268936,N,241
id3971248,2,1/6/2016 16:27,1/6/2016 16:40,3,-73.98098755,40.77410889,-73.9592514,40.76913834,N,770
id1688279,2,1/30/2016 9:26,1/30/2016 9:34,3,-74.00534058,40.73701096,-73.99511719,40.76020813,N,519
id2423406,2,1/31/2016 17:48,1/31/2016 17:50,1,-74.00784302,40.74671173,-74.00382996,40.75090027,N,134
id0847278,2,6/17/2016 6:55,6/17/2016 7:00,1,-73.96794128,40.7603302,-73.95333862,40.76482773,N,288
id1178888,2,6/12/2016 19:02,6/12/2016 19:10,1,-73.95253754,40.79822159,-73.938591,40.79415894,N,462
id0077575,2,6/7/2016 12:26,6/7/2016 12:31,1,-73.97073364,40.76100159,-73.96123505,40.76670837,N,342
id0719015,1,6/11/2016 16:09,6/11/2016 16:09,1,-73.98831177,40.74620438,-73.98841858,40.74618912,N,8
id2433043,2,6/10/2016 14:15,6/10/2016 15:01,1,-73.8633728,40.7699585,-73.98480225,40.76834869,N,2760
id0915872,2,6/30/2016 13:52,6/30/2016 14:15,1,-73.98468781,40.73281097,-73.98378754,40.69364166,N,1331
id2157357,2,6/8/2016 23:52,6/9/2016 0:12,1,-73.97257233,40.67747879,-73.97994232,40.73933029,N,1173
id1373462,2,6/18/2016 0:56,6/18/2016 1:10,1,-74.00804901,40.73827362,-73.98259735,40.72312164,N,865
id1699430,2,6/11/2016 1:48,6/11/2016 2:14,2,-73.99866486,40.74219131,-73.94277954,40.78740692,N,1593
id0086928,2,6/20/2016 13:26,6/20/2016 13:33,1,-73.9776001,40.75810623,-73.98690033,40.75032043,N,423
id1502727,1,6/8/2016 1:51,6/8/2016 1:55,1,-74.0015564,40.7306633,-74.00982666,40.7328949,N,262
id3352137,2,6/4/2016 3:08,6/4/2016 3:16,5,-73.97761536,40.74537277,-73.97951508,40.76176071,N,519
id3692564,1,1/14/2016 19:59,1/14/2016 20:09,1,-73.98027039,40.73834991,-73.99552155,40.73354721,N,608
id1256100,2,6/8/2016 8:03,6/8/2016 8:22,1,-73.99695587,40.73718262,-74.00406647,40.70744324,N,1124
id1259850,1,1/28/2016 8:55,1/28/2016 9:07,1,-73.98235321,40.74584198,-73.97815704,40.75814819,N,742
id1294162,2,6/11/2016 14:42,6/11/2016 14:46,5,-73.94987488,40.79597855,-73.95142365,40.78835678,N,218
id0212742,2,1/10/2016 12:49,1/10/2016 12:59,1,-74.00617981,40.73379898,-73.98547363,40.72764969,N,593
id3010182,2,1/29/2016 17:18,1/29/2016 17:35,1,-73.96592712,40.76787949,-73.94481659,40.80257034,N,997
id0588002,1,6/11/2016 20:03,6/11/2016 20:07,1,-73.9704361,40.75840378,-73.96835327,40.76635361,N,215
id3069727,2,6/7/2016 9:00,6/7/2016 9:09,1,-73.97904968,40.75540924,-73.98770905,40.74126053,N,537
id0240019,1,1/4/2016 18:29,1/4/2016 18:35,1,-73.99141693,40.6853714,-74.00070953,40.68757629,N,332
id0892857,2,6/23/2016 7:38,6/23/2016 7:54,1,-73.97511292,40.75574875,-74.00676727,40.73046112,N,967
id1590391,1,6/28/2016 12:15,6/28/2016 12:52,1,-73.97587585,40.78139877,-73.98552704,40.7384491,N,2237
id1908866,2,1/8/2016 15:39,1/8/2016 15:46,2,-73.95396423,40.76665115,-73.97371674,40.75682068,N,419
id1421733,2,6/17/2016 18:42,6/17/2016 18:54,4,-73.94711304,40.81851959,-73.96846008,40.79101944,N,706
id1770841,1,1/25/2016 22:12,1/25/2016 22:40,1,-73.95637512,40.77150726,-73.89334106,40.76815033,N,1689
id1942048,2,6/12/2016 13:35,6/12/2016 14:35,5,-73.78959656,40.64355087,-73.98323059,40.7713089,N,3597
id1982864,1,1/29/2016 7:40,1/29/2016 8:07,1,-73.98970795,40.68904877,-73.95367432,40.76670074,N,1583
id1745610,2,1/25/2016 20:15,1/25/2016 20:25,1,-73.98040771,40.76229095,-73.99964905,40.74266052,N,623
id0490562,2,1/14/2016 7:00,1/14/2016 7:07,1,-74.00060272,40.74721146,-73.99562836,40.74916077,N,416
id2086097,2,6/21/2016 8:34,6/21/2016 9:01,5,-73.96996307,40.75618362,-74.00138855,40.71488571,N,1604
id0626061,2,6/24/2016 18:22,6/24/2016 18:26,2,-73.95561218,40.77623367,-73.95916748,40.76922607,N,249
id2197161,2,1/27/2016 16:26,1/27/2016 16:36,1,-73.97705841,40.75009537,-73.99126434,40.7359314,N,609
id2810347,1,1/11/2016 13:44,1/11/2016 14:11,1,-73.77670288,40.64536667,-73.90190887,40.69770432,N,1653
id1096115,2,6/17/2016 0:37,6/17/2016 1:08,1,-73.78148651,40.64489365,-73.94691467,40.78004837,N,1841
id2344406,2,1/20/2016 9:28,1/20/2016 9:58,1,-73.97523499,40.75237656,-74.00682068,40.72005081,N,1767
id2549809,1,6/8/2016 12:17,6/8/2016 13:03,1,-73.87307739,40.77436066,-73.98651123,40.75018311,N,2719
id3841922,2,1/22/2016 16:11,1/22/2016 16:19,1,-73.96128845,40.79642868,-73.9675293,40.80337143,N,495
id0894654,1,1/31/2016 16:07,1/31/2016 16:12,1,-73.94682312,40.80035782,-73.95251465,40.78342819,N,293
id0862086,1,6/2/2016 1:02,6/2/2016 1:24,2,-73.99005127,40.75617218,-73.98439789,40.66353226,N,1358
id2514426,2,1/14/2016 14:44,1/14/2016 15:01,1,-73.96914673,40.80086517,-73.98067474,40.76567078,N,1027
id3612384,1,6/30/2016 8:57,6/30/2016 9:03,1,-73.94546509,40.77421188,-73.96673584,40.75320435,N,348
id1478945,1,1/28/2016 19:47,1/28/2016 20:01,1,-73.98035431,40.74560165,-73.9903183,40.72505188,N,854
id3650113,2,1/4/2016 16:37,1/4/2016 16:50,1,-73.97380829,40.76025391,-73.96712494,40.79274368,N,809
id3030238,1,1/4/2016 11:50,1/4/2016 11:57,1,-73.99581146,40.73286819,-73.99251556,40.74925995,N,435
id3241140,2,1/10/2016 18:19,1/10/2016 18:23,1,-74.00527954,40.72053146,-74.00652313,40.71409988,N,243
id0625156,1,6/22/2016 19:22,6/22/2016 19:30,1,-74.00279236,40.7495079,-73.99326324,40.76264954,N,461
id2803744,2,1/29/2016 7:24,1/29/2016 7:42,2,-73.95021057,40.78430939,-73.98323059,40.75514984,N,1096
id2547953,2,1/16/2016 17:54,1/16/2016 18:06,1,-73.97401428,40.75640106,-73.99343872,40.76137543,N,690
id3825708,2,6/16/2016 20:27,6/16/2016 20:45,1,-73.99456787,40.75568771,-73.99396515,40.72557068,N,1083
id2111362,2,6/3/2016 19:39,6/3/2016 20:00,1,-73.94818115,40.78292847,-73.91036224,40.77576065,N,1250
id1759356,2,6/29/2016 23:59,6/30/2016 0:02,3,-73.98587799,40.75714111,-73.97796631,40.75365829,N,177
id2269209,1,1/28/2016 22:47,1/28/2016 23:11,1,-73.9934082,40.73981857,-73.93540192,40.85731125,N,1415
id3460979,2,6/22/2016 0:25,6/22/2016 0:29,1,-73.97757721,40.75759888,-73.9921875,40.75143051,N,243
id3682355,1,1/28/2016 0:00,1/28/2016 0:21,1,-73.97711945,40.78492737,-73.93943787,40.85017014,N,1303
id0767371,2,6/16/2016 18:23,6/16/2016 18:37,2,-73.98454285,40.77959061,-73.95925903,40.77508926,N,816
id2739261,1,6/4/2016 14:42,6/4/2016 14:48,2,-73.98117828,40.78100204,-73.97323608,40.79250336,N,349
id2979995,2,6/28/2016 20:56,6/28/2016 21:23,1,-73.9879837,40.7380867,-73.9815979,40.67760468,N,1597
id3623154,2,1/19/2016 14:41,1/19/2016 14:43,5,-74.00587463,40.73634338,-74.00088501,40.73735809,N,115
id1475464,2,1/12/2016 20:11,1/12/2016 20:18,1,-73.97106171,40.76595306,-73.95394135,40.77293777,N,394
id1982647,1,6/3/2016 18:06,6/3/2016 18:15,1,-73.98100281,40.74789429,-73.98608398,40.72676086,N,549
id3641825,2,6/4/2016 4:23,6/4/2016 4:40,2,-73.99157715,40.76490021,-73.94538116,40.82838058,N,1018
id2960544,2,6/6/2016 15:55,6/6/2016 16:07,1,-73.95491791,40.77336121,-73.97428131,40.77859879,N,704
id0882583,1,6/29/2016 22:51,6/29/2016 23:25,1,-73.98886108,40.74528885,-73.94313812,40.82917023,N,2050
id3415024,1,6/15/2016 21:41,6/15/2016 22:13,1,-73.99136353,40.75980377,-73.96627808,40.69071198,N,1869
id0374686,2,1/30/2016 16:06,1/30/2016 16:35,1,-73.97341919,40.76361847,-73.99568939,40.72649384,N,1742
id1797459,1,1/25/2016 8:58,1/25/2016 9:08,1,-73.99772644,40.69120789,-74.00957489,40.71289825,N,580
id0654729,2,1/8/2016 1:59,1/8/2016 2:05,1,-73.98893738,40.72708893,-74.00610352,40.73326111,N,364
id2073448,1,1/15/2016 9:23,1/15/2016 9:30,1,-73.9535675,40.76694489,-73.95368195,40.77922821,N,412
id0509960,1,6/9/2016 22:47,6/9/2016 22:59,1,-73.98025513,40.74422073,-73.99060822,40.75609589,N,737
id3485815,1,6/16/2016 8:46,6/16/2016 9:04,1,-73.99141693,40.7237587,-73.98974609,40.70198441,N,1071
id3322291,2,6/23/2016 0:32,6/23/2016 0:48,1,-74.0014267,40.70734024,-73.98243713,40.75720978,N,971
id2700230,1,6/27/2016 12:58,6/27/2016 13:09,1,-73.99952698,40.71958923,-74.00203705,40.7402153,N,618
id1163065,1,1/22/2016 16:13,1/22/2016 16:20,1,-73.97861481,40.78803253,-73.98834991,40.77855301,N,436
id1603190,1,1/22/2016 20:10,1/22/2016 20:27,2,-73.99331665,40.74134064,-73.98833466,40.7240715,N,969
id0372390,1,1/7/2016 23:23,1/7/2016 23:39,1,-73.9875946,40.73265076,-73.98191071,40.76442337,N,989
id3366184,2,1/18/2016 15:53,1/18/2016 15:55,2,-73.98306274,40.72669983,-73.98090363,40.72106934,N,100
id2181762,1,1/28/2016 7:14,1/28/2016 7:20,1,-73.95823669,40.77312088,-73.95239258,40.76677322,N,331
id0443333,2,1/22/2016 15:59,1/22/2016 16:17,1,-73.97557831,40.74964142,-73.95715332,40.7825737,N,1095
id0794349,1,6/20/2016 23:01,6/20/2016 23:05,1,-73.94667053,40.8008194,-73.93210602,40.79528809,N,283
id1000428,2,6/29/2016 20:29,6/29/2016 20:43,1,-73.98280334,40.72267914,-74.00134277,40.74018097,N,818
id3512831,1,1/5/2016 13:08,1/5/2016 13:18,1,-73.96316528,40.7573967,-73.95411682,40.76398087,N,633
id3335652,2,6/22/2016 8:06,6/22/2016 8:11,1,-73.99005127,40.76210022,-73.99780273,40.75159836,N,261
id1364551,2,1/11/2016 12:47,1/11/2016 12:55,4,-74.01600647,40.71601105,-74.00366974,40.72626114,N,485
id3316055,1,1/17/2016 20:04,1/17/2016 20:09,2,-73.97881317,40.78734589,-73.98845673,40.77867126,N,313
id3054284,1,6/4/2016 19:44,6/4/2016 20:01,1,-73.96198273,40.81251526,-73.9828186,40.77196503,N,1047
id1054120,1,6/23/2016 22:33,6/23/2016 22:46,1,-73.98693085,40.7664032,-73.99494171,40.74998093,N,781
id1894877,1,6/30/2016 21:20,6/30/2016 21:32,1,-73.97356415,40.75027084,-73.9471817,40.77984619,N,718
id1300959,2,6/20/2016 21:12,6/20/2016 21:18,6,-73.96112061,40.78048706,-73.94512939,40.77347565,N,376
id0425324,2,6/29/2016 18:02,6/29/2016 18:20,1,-73.95404053,40.76397705,-73.97406006,40.75447845,N,1067
id2731057,2,6/17/2016 17:49,6/17/2016 18:15,5,-74.01631927,40.70675278,-73.97389221,40.76122665,N,1525
id0712095,2,6/21/2016 21:49,6/21/2016 22:07,1,-73.99874115,40.75443268,-73.95013428,40.7717514,N,1071
id0317367,2,6/17/2016 2:35,6/17/2016 2:39,6,-73.93955994,40.75065994,-73.91339874,40.74591827,N,243
id2636958,2,1/13/2016 6:49,1/13/2016 7:03,1,-73.95310211,40.80743027,-73.95371246,40.78181076,N,841
id0994568,2,6/22/2016 19:41,6/22/2016 19:54,5,-73.96892548,40.76130676,-73.98313904,40.76688385,N,804
id3955792,1,6/27/2016 0:13,6/27/2016 0:20,2,-73.95370483,40.77924728,-73.96334839,40.79870605,N,425
id0713926,2,1/12/2016 22:33,1/12/2016 23:02,1,-74.00192261,40.74071884,-73.94853973,40.76345825,N,1755
id0642572,2,6/3/2016 8:47,6/3/2016 9:20,4,-74.01425934,40.71746063,-73.95497894,40.76522064,N,1987
id3083736,2,6/12/2016 20:36,6/12/2016 20:45,1,-73.97563934,40.74066162,-73.9478302,40.78044891,N,554
id0087840,1,6/30/2016 15:45,6/30/2016 16:01,1,-73.99280548,40.75671005,-73.98145294,40.73413849,N,941
id3114392,1,1/11/2016 17:13,1/11/2016 17:21,2,-73.96359253,40.77427673,-73.96752167,40.76631165,N,462
id0274681,1,6/17/2016 23:31,6/17/2016 23:36,1,-73.98229218,40.73147964,-73.98513031,40.74187469,N,293
id1342017,1,6/20/2016 14:13,6/20/2016 14:35,2,-73.99111938,40.75056839,-73.97225189,40.76048279,N,1320
id0481254,2,1/11/2016 19:44,1/11/2016 19:56,3,-73.79016876,40.64411163,-73.87940216,40.64653015,N,735
id2405968,2,6/21/2016 0:32,6/21/2016 0:44,1,-73.97530365,40.79019165,-73.9404068,40.7998085,N,697
id3927733,1,6/8/2016 9:20,6/8/2016 9:23,1,-74.00469971,40.71618652,-74.00939941,40.72045898,N,215
id3419441,1,6/10/2016 1:44,6/10/2016 1:54,1,-74.00813293,40.74033737,-73.99137115,40.7430687,N,568
id2808800,2,1/27/2016 20:35,1/27/2016 20:52,1,-73.97360992,40.76317596,-73.9740448,40.79122925,N,993
id0495912,2,6/16/2016 9:27,6/16/2016 9:43,1,-73.9879837,40.74129105,-74.00702667,40.727211,N,993
id3656001,1,6/29/2016 15:38,6/29/2016 15:46,1,-73.975914,40.75744247,-73.96298218,40.75801086,N,508
id1410491,1,1/11/2016 15:17,1/11/2016 15:28,1,-73.95446777,40.76419449,-73.9754715,40.7526474,N,693
id0506112,1,6/7/2016 11:59,6/7/2016 12:07,1,-73.99516296,40.74064636,-74.00543976,40.74106216,N,443
id3926247,1,6/28/2016 13:57,6/28/2016 14:05,1,-74.00299835,40.73343658,-74.00369263,40.71731186,N,475
id0358453,1,1/22/2016 22:04,1/22/2016 22:15,1,-73.98389435,40.73202133,-73.98729706,40.74289703,N,649
id3704788,1,6/21/2016 11:53,6/21/2016 11:57,1,-73.97297668,40.7583847,-73.97344208,40.76089859,N,234
id0378075,2,1/8/2016 13:19,1/8/2016 13:22,5,-73.98117065,40.75,-73.97538757,40.75719833,N,200
id0996349,1,1/18/2016 18:13,1/18/2016 18:21,1,-73.99255371,40.74309921,-73.97777557,40.75895309,N,511
id3393677,2,6/20/2016 13:47,6/20/2016 13:49,1,-73.99848175,40.72950363,-74.00151062,40.73050308,N,119
id3810815,1,6/30/2016 12:35,6/30/2016 12:42,1,-74.00144196,40.72753525,-74.00151062,40.71994019,N,395
id1754483,2,1/3/2016 15:10,1/3/2016 15:36,4,-73.94897461,40.77736664,-73.99158478,40.74999237,N,1547
id0087929,2,6/18/2016 9:55,6/18/2016 10:02,1,-73.98718262,40.74498749,-73.99114227,40.7280426,N,437
id1277236,2,1/5/2016 18:51,1/5/2016 19:24,4,-73.98348236,40.75917053,-73.95776367,40.71879959,N,1984
id0438855,2,6/11/2016 13:33,6/11/2016 13:42,1,-73.99011993,40.73823166,-73.99279022,40.73661041,N,510
id0146591,2,1/31/2016 17:37,1/31/2016 17:46,1,-74.00547028,40.74046707,-73.99732208,40.76136017,N,518
id3752553,2,1/2/2016 18:15,1/2/2016 18:26,1,-73.97237396,40.7866478,-73.94461823,40.77822876,N,636
id3899084,1,6/9/2016 20:18,6/9/2016 20:26,1,-73.97968292,40.73551559,-73.99069977,40.72465134,N,493
id0463276,1,6/2/2016 12:46,6/2/2016 12:59,1,-73.97792053,40.74623871,-73.97823334,40.751091,N,735
id0384348,2,6/28/2016 21:53,6/28/2016 21:57,1,-73.96085358,40.71197891,-73.95115662,40.71165085,N,253
id1692590,2,1/22/2016 9:14,1/22/2016 9:36,1,-73.97938538,40.74005127,-74.00669098,40.72880173,N,1296
id0238383,1,1/11/2016 11:29,1/11/2016 11:41,2,-73.98776245,40.75502014,-74.00465393,40.74953842,N,761
id3469535,1,1/1/2016 1:50,1/1/2016 2:01,1,-73.96331787,40.7659874,-73.97384644,40.79445648,N,690
id3973418,2,1/6/2016 15:12,1/6/2016 15:26,1,-73.97602081,40.76347351,-73.96117401,40.77470779,N,854
id3209182,2,6/20/2016 19:02,6/20/2016 19:04,5,-73.9679184,40.79954147,-73.96240997,40.79732132,N,117
id0774914,2,6/16/2016 9:44,6/16/2016 10:03,2,-73.9543457,40.76422501,-73.97293091,40.76120377,N,1140
id3749832,2,6/15/2016 19:50,6/15/2016 20:07,1,-73.97379303,40.75049973,-73.96064758,40.7806015,N,1025
id0032797,1,1/31/2016 2:04,1/31/2016 2:19,1,-73.9896698,40.72029114,-73.99204254,40.74917221,N,894
id0543969,1,1/29/2016 6:52,1/29/2016 6:55,1,-73.97772217,40.75452042,-73.97629547,40.76422119,N,187
id0472861,2,6/5/2016 18:30,6/5/2016 18:39,1,-73.99665833,40.75297928,-73.99388123,40.7589798,N,555
id0005456,1,6/5/2016 19:16,6/5/2016 19:33,1,-73.97534943,40.75319672,-73.96945953,40.79372406,N,999
id2137934,2,6/13/2016 8:41,6/13/2016 9:15,2,-73.97841644,40.76199341,-73.87290192,40.77435684,N,2010
id1218376,1,6/18/2016 15:53,6/18/2016 16:12,1,-73.96405029,40.79268646,-73.97587585,40.75210571,N,1168
id0898573,1,1/21/2016 14:06,1/21/2016 14:24,2,-73.99588013,40.75999451,-73.9641571,40.77101898,N,1092
id0283471,1,1/1/2016 14:05,1/1/2016 14:12,1,-73.96523285,40.75507355,-73.95227051,40.78103256,N,410
id0326781,1,6/16/2016 8:38,6/16/2016 8:42,1,-73.96892548,40.75500488,-73.96292114,40.75831223,N,233
id3215604,1,1/10/2016 6:03,1/10/2016 6:10,1,-73.97892761,40.75302887,-73.97468567,40.74855042,N,469
id3164082,1,1/22/2016 22:38,1/22/2016 22:46,2,-73.983284,40.76278687,-73.97769928,40.75344086,N,495
id1749661,2,1/18/2016 1:50,1/18/2016 1:53,6,-73.98974609,40.75764847,-73.97844696,40.753582,N,209
id2617136,1,1/13/2016 22:33,1/13/2016 22:39,1,-73.98384857,40.74257278,-73.9839325,40.75049973,N,334
id3627188,2,6/20/2016 20:21,6/20/2016 20:23,1,-73.96838379,40.7651329,-73.97181702,40.76429749,N,102
id2822304,1,1/31/2016 2:34,1/31/2016 2:36,1,-74.00339508,40.70817947,-74.0038681,40.7076416,N,103
